id,title,pos_score,neutral_score,neg_score,company_id,company_name
24167,These 7 Stylish Shoes All Have Rave Reviews on Walmart,0.227521,0.72447,0.04801,12,Walmart
3340486,HBO Is Keeping ‘Succession’ Creator Jesse Armstrong Around With a Big New Deal,0.596901,0.369565,0.033534,55,AT&T
995219,We're Muslims who served our nation. Donald Trump must reject a registry,0.053111,0.050625,0.896264,14,Visa Inc.
1022774,"21 Savage Talks Possible Deportation, Grammys in New Interview",0.011123,0.974213,0.014664,14,Visa Inc.
7348358,These Genius Finds From Walmart Make Traveling So Much Smoother,0.707975,0.216618,0.075407,12,Walmart
3376527,Bon Jovi to launch North American tour in June,0.03469,0.961152,0.004158,55,AT&T
8599098,20 Years After ‘The Room’: The Actor Who Survived the Best Worst Movie Ever Made,0.155135,0.569847,0.275018,14,Visa Inc.
6837051,"​Kubernetes graduates to full-pledged, open-source program",0.784188,0.197223,0.018588,57,Uber
289947,"The Terror Continues: Walmart, Cox Comms Dole Out Bonuses To Workers Thanks To Trump's Tax Bill",0.011541,0.09487,0.893589,12,Walmart
3115819,Boring hot stove could've been stellar if these 18 players hadn't signed extensions,0.247681,0.578432,0.173886,55,AT&T
6658112,"Flying cars? Uber, NASA see them in Los Angeles skies by 2020",,,,57,Uber
7056191,This Fertility DTC wants to revamp the 'family planning' aisle and make affordable fertility tests part of mainstream wellness. They're starting by partnering with Walmart.,0.91058,0.079028,0.010392,12,Walmart
4103611,Microsoft Cozies Up to China With a Custom Version of Windows,0.648768,0.28715,0.064082,3,Microsoft
4716098,"Microsoft Cracks Down On 'Underperformers,' Cutting Some Jobs Without Severance Pay",0.031743,0.021627,0.94663,3,Microsoft
3238160,Having AT&T as the Byron Nelson tournament sponsor also means a state-of-the-art tech experience for fans,0.78812,0.185046,0.026834,55,AT&T
8141110,What a trip: Retiring travel writer Ellen Creager tells all,0.254564,0.73076,0.014676,14,Visa Inc.
3232046,"HBO, CNN, DC Comics, and more could join a streaming video service under AT&T",0.087435,0.897422,0.015142,55,AT&T
3435223,"HBO Max to stream Matrix, Dune, all Warner Bros 2021 movies same day as theaters",0.024912,0.966018,0.00907,55,AT&T
3370400,Boost Your Internet for Free: My Secrets to Getting High-Speed Broadband at Home,0.670053,0.280006,0.049941,55,AT&T
1035744,What Are Visa's Key Value Drivers?,0.354279,0.485168,0.160553,14,Visa Inc.
3099637,"Bond Selloff, Debt Clampdown Jitters Slam Chinese Shares",0.023474,0.453031,0.523495,55,AT&T
8188677,1 family's struggle to keep up with migrant caravan,,,,14,Visa Inc.
3400143,HBO Max’s ‘Love Life’ Starring Anna Kendrick: TV Review,0.07853,0.911369,0.010101,55,AT&T
4683048,Microsoft Confirms Windows Update Locking PCs Or Blue Screen Of Death — How To Fix,0.16078,0.538886,0.300335,3,Microsoft
8562841,What Happened When an Anonymous Gamer Revealed His Face,0.011375,0.736207,0.252418,14,Visa Inc.
6714706,Kumail Nanjiani and Dave Bautista in the 'Stuber' Red Band Trailer (Video),0.050773,0.868504,0.080723,57,Uber
8355347,"2026 WNBA Mock Draft: A way-too-early look at the first round, featuring UCLA's Lauren Betts at No. 1 overall",0.068364,0.903534,0.028102,14,Visa Inc.
6644489,Free Uber Rides Hailed By Michigan Jurors,0.034712,0.309745,0.655543,57,Uber
4256461,Microsoft co-founder Paul Allen pledges $100 million toward cutting-edge biotech research,0.933045,0.050892,0.016063,3,Microsoft
972084,"Westlake student wins Cleveland Clinic art contest, Westlake students compete in national Academic Challenge championship, and celebrate Valentine's Day at Porter Library: Westlake's Good News Gossip",0.633259,0.345922,0.02082,14,Visa Inc.
7365137,This $128 Roku smart TV Cyber Monday 2023 deal at Walmart will sell out quick,0.025191,0.909275,0.065535,12,Walmart
6357656,"Flying Cars By 2020? Uber Wants You To Push Button, Get Flight",0.431332,0.409912,0.158756,57,Uber
859810,2017 Victoria's Secret Fashion Show Models Walk the Runway,0.072794,0.917467,0.009739,14,Visa Inc.
6438940,Former Uber board member and VC Bill Gurley says it’s time for Silicon Valley’s unicorns to ‘grow up’ and get profitable,0.337542,0.61472,0.047738,57,Uber
8242594,21 Savage says he was 'definitely targeted' by ICE in first interview since arrest,,,,14,Visa Inc.
4812728,Microsoft criticizes Amazon’s ‘sensationalist and politicized rhetoric’ in Pentagon cloud lawsuit,0.045829,0.574141,0.38003,3,Microsoft
6367064,Former Uber employee said he was fired for defending his female colleagues,0.003041,0.043911,0.953047,57,Uber
8552003,"15 Best Mobile Casinos for iOS, Android, and iPad Devices: Top Online Casino Mobile Apps",0.459762,0.508881,0.031357,14,Visa Inc.
3483314,HBO Max is getting a cheaper ad-supported tier – but there's a huge drawback,0.03606,0.417254,0.546686,55,AT&T
2894032,Bowl projections: Oregon shakes up College Football Playoff bracket,0.057172,0.929569,0.013259,55,AT&T
719806,"2016 IndyCar season preview: All posts, one place",0.021154,0.972377,0.006469,14,Visa Inc.
3554907,"Boston Celtics vs Philadelphia 76ers Game 6 free live stream, NBA playoffs TV channel, odds (5/11/2023)",0.025406,0.963306,0.011288,55,AT&T
4755227,"Microsoft continues to mess up Windows 11 Recall, failing to provide fix for weird bug that breaks the feature",0.002571,0.004351,0.993078,3,Microsoft
6150048,French cabbies attack Uber cars,0.023062,0.59006,0.386879,57,Uber
4244605,Microsoft confirms Spring launch is on for May 2 in New York City,0.038807,0.956895,0.004298,3,Microsoft
2888143,"Bowl projections: Miami, Texas Tech slide in College Football Playoff race",0.022012,0.947332,0.030655,55,AT&T
3367800,HBO Max Chief Andy Forssell Exits WarnerMedia Ahead of Discovery Merger Close (EXCLUSIVE),0.014206,0.927521,0.058273,55,AT&T
6905064,Former Uber Exec Charged Over Alleged Cover-Up of Disastrous Hack,0.001679,0.013426,0.984895,57,Uber
6869888,France's Carrefour teams up with Uber Eats for lockdown deliveries,0.041506,0.847479,0.111014,57,Uber
6482892,"Former Uber driver drags police officers in SUV, raises safety concerns about popular service",0.005769,0.014591,0.97964,57,Uber
1062361,21 Savage donates $25K to Southern Poverty Law Center,0.495984,0.470802,0.033214,14,Visa Inc.
6189381,Flywheel Launches Uber-Like Operating System For Taxi Cabs,0.527825,0.369902,0.102274,57,Uber
12222671,Microsoft Corporation (NASDAQ:MSFT),0.016958,0.965435,0.017607,3,Microsoft
6649486,Former Uber CEO Travis Kalanick is officially back as the new chief executive of a real-estate startup with 15 employees,0.276516,0.62675,0.096735,57,Uber
6944932,Former UBER Director Joins Crypto Ridesharing Leader DRIFE (DRF) Ahead Of November Pilot Launch,0.158849,0.802534,0.038617,57,Uber
7312553,"Thieves stole 2 million dimes from a tractor-trailer in a Walmart parking lot, police say",0.017814,0.90794,0.074246,12,Walmart
8465696,2020 Nature Research Award: Iranian Computational Geneticist Traces The History Of Human Evolution,0.586637,0.376134,0.037228,14,Visa Inc.
4014050,Microsoft co-founder Paul Allen says he's found sunken WWII warship,0.10409,0.866555,0.029355,3,Microsoft
3483292,HBO Max Is Launching a Cheaper Ad-Supported Plan in June,0.309366,0.673314,0.01732,55,AT&T
927121,14 ways HBO's 'Silicon Valley' nailed the real tech industry,0.554878,0.356178,0.088944,14,Visa Inc.
8373998,22 states sue over Trump order,0.006415,0.310629,0.682956,14,Visa Inc.
6114190,'Kingsman' Takes on 'Fifty Shades of Grey' with Uber Promotion,0.122684,0.754937,0.122379,57,Uber
905581,"2018 Final Four: Updated betting lines, odds, prop bets, over-unders",0.043324,0.92245,0.034226,14,Visa Inc.
7055246,Kroger Expands On-Demand Floral and Sushi Delivery to Uber Eats Across Family of Companies,0.280186,0.629634,0.090181,57,Uber
4846531,Microsoft could be hammering Android 11 into shape for its dual-screen Surface Duo,0.788978,0.141222,0.0698,3,Microsoft
806877,1600: Kushners pitch ‘golden visas’ in China,0.323788,0.550389,0.125823,14,Visa Inc.
6541901,Keep Austin weird: Ride-hailing startups flock after Uber and Lyft leave,0.012256,0.095803,0.89194,57,Uber
3133648,BoE's Ramsden Sees Case to Raise Rates Sooner Than He Thought,0.093761,0.802261,0.103978,55,AT&T
3054901,Boxing: Sergey Kovalev still angry over November loss to Andre Ward,0.021282,0.853896,0.124822,55,AT&T
3509651,"Boston Celtics vs Miami Heat Game 1 free live stream: Schedule, TV channel, odds, score, how to watch NBA playoffs online (5/17/22)",0.033335,0.95442,0.012245,55,AT&T
3099811,Border Without Doctors? South Koreans Urge More Funding for Trauma Care After Defector Drama,0.032352,0.237901,0.729747,55,AT&T
3397219,"HBO Max set for May 27 launch, initial lineup announced",0.019449,0.976585,0.003966,55,AT&T
1025780,21 Savage’s felony theft charge dropped,0.00752,0.297923,0.694557,14,Visa Inc.
7238484,Things From Walmart That’ll Help You Successfully Get Through Your First Year Of College,0.900614,0.076502,0.022884,12,Walmart
6632713,"Kalamazoo Uber Shooter Victim Abigail Kopf, 14, Progressing in Her Recovery",0.025218,0.28972,0.685062,57,Uber
7289046,"This Acer Aspire 3 is over $200 off, and it’s selling fast at Walmart",0.239104,0.706486,0.054411,12,Walmart
6521293,Lead Plaintiff In Uber Class-Action Suit Slams Settlement,0.005602,0.20764,0.786758,57,Uber
6725443,Killing of South Carolina student who mistook car for Uber prompts rideshare-safety campaign,0.036814,0.241022,0.722164,57,Uber
1069013,What everyone at a startup needs to know about immigration,0.102108,0.855796,0.042096,14,Visa Inc.
4462502,"Microsoft co-founder Paul Allen has died of cancer, aged 65",0.080265,0.852478,0.067257,3,Microsoft
6453391,Lebanese Uber driver arrested in slaying of British diplomat,0.002157,0.025912,0.971931,57,Uber
6678402,Lenny Dykstra vents after he’s cleared in Uber case: Cost my reality show ‘millions’,0.00664,0.131277,0.862083,57,Uber
3208047,Botham Jean Shooting: Protests Continue Even As Some Protestors Remain In Custody,0.016398,0.891262,0.09234,55,AT&T
6559485,King County detective suspended after attacking Uber driver while off duty,0.00929,0.338935,0.651775,57,Uber
8317121,21 Savage Calls for Automatic Citizenship for Immigrant Children,0.465381,0.504831,0.029788,14,Visa Inc.
6510949,Life without Uber: T.F. Green passengers adjust to new reality,0.037612,0.448609,0.513779,57,Uber
6144130,"France upping police controls of unauthorized taxi drivers, amid battle with Uber",0.051237,0.234343,0.714419,57,Uber
8230478,"21 Savage: ICE arrests rapper, says he's illegally present in US",,,,14,Visa Inc.
567102,The Samsung Galaxy Note 10 gets a $200 price cut at Walmart,0.044479,0.923537,0.031984,12,Walmart
380736,The Xbox One X Fallout 76 bundle is on sale for $110 off at Walmart.,0.064613,0.900706,0.034681,12,Walmart
6348954,Lawsuit claims Chicago woman was stabbed in face by fellow Uber passenger,0.00428,0.129894,0.865827,57,Uber
3331740,HBO Max: How to watch AT&T's live event unveiling the streaming service,0.040686,0.934848,0.024466,55,AT&T
7047402,'They have to be losing more money this way': Walmart shopper tries to buy energy drink. Then they get to the aisle,0.050072,0.706456,0.243472,12,Walmart
4641829,Microsoft Confirms Radical Approach To New Surface Devices,0.585385,0.366989,0.047626,3,Microsoft
12196643,Microsoft confirms Finnish phone site closure and job cuts,,,,3,Microsoft
8539513,What comes next for Kevin Magnussen and Haas?,0.008847,0.984567,0.006587,14,Visa Inc.
537286,‘They taste better’: Walmart customer exposes under $5 hack for people who love Girl Scout cookies,0.016488,0.069248,0.914264,12,Walmart
284526,The Walmart Yodeling Kid Is The Meme You NEED To Dress Up As For Halloween,0.105064,0.760329,0.134607,12,Walmart
8444237,17 states sue to block student-visa rules,0.033653,0.611785,0.354562,14,Visa Inc.
3557460,Boxing world reacts to report Errol Spence Jr. will fight Terence Crawford on July 29: 'FINALLY',0.146252,0.832186,0.021563,55,AT&T
8343797,"What customers need to know about the Discover, Capital One merger",0.040541,0.933034,0.026425,14,Visa Inc.
6586448,Food Deliver App UberEats To Serve 70 Percent Of US Population By End Of 2018,0.70688,0.231873,0.061247,57,Uber
6156654,Legislature addresses regulation issues for companies such as Uber,0.123025,0.817233,0.059743,57,Uber
8343189,What determines who gets a student visa? Former DHS official explains the vetting process,0.069295,0.862984,0.067721,14,Visa Inc.
7147149,The Xbox Series X is available at Walmart,0.021311,0.967728,0.01096,12,Walmart
3084193,"Boy Scouts To Admit Girls Next Year, Enables Them To Earn Eagle Scout Rank",0.408828,0.564336,0.026836,55,AT&T
8512832,Were World Trade Center hijackers Atta and al-Shehhi lovers? The 9/11 mastermind thinks so,0.018657,0.801739,0.179605,14,Visa Inc.
6209901,Kalamazoo shooting suspect sues Uber for ruining life,0.003925,0.034625,0.96145,57,Uber
3277637,HBO CEO Richard Plepler steps down following AT&T takeover,0.025282,0.894347,0.080371,55,AT&T
6644034,Forget Uber And Lyft -- Yandex Is A Better Ridesharing Play,0.039321,0.235475,0.725204,57,Uber
6658739,Kalamazoo suspect: Uber app made me kill,,,,57,Uber
6132129,Forget the taxi: Business travelers Uber it,0.171935,0.394929,0.433135,57,Uber
1022777,21 Savage Had Other Things On His Mind Than a Grammys Snub,0.07724,0.725181,0.197579,14,Visa Inc.
6186574,Ford Pilots Ride-Hailing Program That Sounds a Lot Like Uber,0.396788,0.444523,0.158689,57,Uber
6438781,"Lawsuit claims 'thousands' of women have been raped, harassed by Uber drivers",0.0026,0.024827,0.972573,57,Uber
4793363,Microsoft cripples 'biggest ever' zombie bot network,0.042511,0.045567,0.911922,3,Microsoft
3510003,"Boston Celtics vs Miami Heat Game 6 free live stream: Odds, time, TV channel, score, schedule, how to watch NBA playoffs online (5/27/22)",0.029568,0.956463,0.013969,55,AT&T
4199305,Microsoft creates AI research group,0.588291,0.391932,0.019777,3,Microsoft
7024931,Former Uber Security Chief Found Guilty of Hiding Hack From Authorities,0.002198,0.025265,0.972538,57,Uber
6204332,Kalamazoo Shooting: Uber Passenger Shares Terrifying Account Of Deadly Uber Ride With Mass Killer Jason Dalton,0.005293,0.081295,0.913412,57,Uber
779046,"‘What if they don’t let me back in’: Families elated, anxious after travel-ban ruling",0.022085,0.332566,0.645349,14,Visa Inc.
4710494,"Microsoft crowbars new ‘recommendations’ for PC Game Pass into Windows 11, so excuse me while I start beating my anti-advert drum (again)",0.009212,0.037909,0.952879,3,Microsoft
7351650,"The Strategy Netflix, Google, And Walmart Use To Grow, That Most Brands Reject",0.304573,0.523915,0.171512,12,Walmart
6261050,K&L Gates opens third office in Germany; Buffett delivers annual gifts worth $2.86B to 5 charities; Uber drivers must accept service animals under lawsuit settlement,0.028352,0.144788,0.82686,57,Uber
544013,"This Buttery-Soft Sweater Is on Sale for $7 at Walmart Today, and I've Never Hit 'Add to Cart' Faster",0.066956,0.877915,0.055129,12,Walmart
3099719,Hazard Warning: Chelsea Star Flourishing in New Free Role,0.049289,0.840319,0.110392,55,AT&T
8383162,"16,000 foreigners have volunteered to fight for Ukraine during Russian invasion, Zelensky says",0.084592,0.892569,0.022839,14,Visa Inc.
8613080,West Coast man bought an apartment in Spain and made a new life for himself. ‘I have not looked back’,0.504111,0.464119,0.03177,14,Visa Inc.
6213098,Life lessons learned in an Uber,0.475413,0.482202,0.042385,57,Uber
6646650,Former Badgers and current NFL star Melvin Gordon has fun with Uber driver who doesn't realize his passenger's identity,0.096474,0.315148,0.588378,57,Uber
3450375,HBO Max slashes prices in limited offer as streaming wars heat up,0.063057,0.759514,0.177429,55,AT&T
3348052,HBO Go HBO Now HBO Max Max Is Changing Its Name to HBO Max,0.024029,0.953331,0.02264,55,AT&T
8239006,21 Savage will be released from ICE detention on Wednesday,0.007975,0.98137,0.010655,14,Visa Inc.
3486811,HBO Max on Roku: how to get it and start watching now,0.041543,0.940698,0.017759,55,AT&T
6354549,"Last Night ‘Veep’ Turned Into ‘Silicon Valley,’ With Uber-Great Results",0.874609,0.067019,0.058372,57,Uber
8466289,"21 Savage Reveals ‘Baby Bro’ Terrell Davis, 27, Has Died After Reportedly Being Stabbed To Death",0.019935,0.72811,0.251956,14,Visa Inc.
